combo,filename,label,esp_only,window_index,start_offset_sec,n_packets,n_bytes,pkts_per_sec,bytes_per_sec,mean_size,std_size,min_size,max_size,median_size,mean_inter_arrival,std_inter_arrival,max_inter_arrival,fwd_packet_ratio,fwd_byte_ratio
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__icmp_run1.pcap,icmp,True,5,5.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00015592575073242188,0.0,0.00015592575073242188,0.5,0.5
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__icmp_run1.pcap,icmp,True,6,6.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00021314620971679688,0.0,0.00021314620971679688,0.5,0.5
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__icmp_run1.pcap,icmp,True,7,7.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00021696090698242188,0.0,0.00021696090698242188,0.5,0.5
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__icmp_run1.pcap,icmp,True,8,8.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00019288063049316406,0.0,0.00019288063049316406,0.5,0.5
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__video_run1.pcap,video_streaming,True,0,0.0,340,286012,340.0,286012.0,841.2117647058824,696.764432780145,88,1500,1500.0,0.0028236045949930288,0.02941683661930158,0.31491994857788086,0.4294117647058823,0.050347537865544106
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__video_run1.pcap,video_streaming,True,1,1.0,160,137908,160.0,137908.0,861.925,695.6345417841687,88,1500,1500.0,0.00408736414879373,0.035760762771385735,0.32651805877685547,0.4,0.04649476462569249
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__voip_run1.pcap,voip,True,0,0.0,30,13360,30.0,13360.0,445.3333333333333,81.42410612018571,360,576,420.0,0.014077688085621801,0.03162564875689787,0.09240579605102539,0.5,0.5299401197604791
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,0,0.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.04417595110441509,0.19121731373061424,0.8338029384613037,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,1,1.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.029797943014847606,0.1282240125449878,0.5592920780181885,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,2,2.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.02822021434181615,0.12151324416488705,0.5300030708312988,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,3,3.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.0005268785688612196,0.0010305171642229437,0.0032558441162109375,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,4,4.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.03518189881977282,0.1517081552444708,0.661653995513916,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,5,5.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.0003933376736111111,0.00061245953072966,0.002009153366088867,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,6,6.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.034251313460500615,0.14776424794143328,0.6444377899169922,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,7,7.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.00031865967644585506,0.0004643659684042202,0.0015201568603515625,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,8,8.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.00033055411444769963,0.0004741253049514851,0.0015740394592285156,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,9,9.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.00034700499640570744,0.0005177588009810236,0.0016989707946777344,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,10,10.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.03185136694657175,0.13726257735529446,0.5986709594726562,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,11,11.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.019488635816072162,0.08356240016879636,0.36455321311950684,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,12,12.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.00037733713785807293,0.0005269885940919718,0.0017161369323730469,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,13,13.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.018470312419690584,0.07865952096729742,0.34328198432922363,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,14,14.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.030862946259348017,0.13298431150720644,0.5800161361694336,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,15,15.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.00038123130798339844,0.0005888012183782324,0.0019021034240722656,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,16,16.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.00017632378472222222,9.396604561396421e-05,0.0003380775451660156,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,17,17.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.02334978705958316,0.10030333055513631,0.4375460147857666,0.6,0.33260393873085337
aes128gcm16-dh19-transport-pfs-on,aes128gcm16-dh19-transport-pfs-on__web_run1.pcap,web_browsing,True,18,18.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.017441423315750926,0.07436773354641625,0.32453298568725586,0.6,0.33260393873085337
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__file_transfer_run1.pcap,file_transfer,True,0,0.0,3802,3946296,3802.0,3946296.0,1037.9526564965809,644.5008403377343,108,1500,1500.0,0.00012354535888414953,0.0016903275346040047,0.061131954193115234,0.6846396633350867,0.9662752109826531
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__icmp_run1.pcap,icmp,True,0,0.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.0009291172027587891,0.0,0.0009291172027587891,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__icmp_run1.pcap,icmp,True,1,1.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.00018215179443359375,0.0,0.00018215179443359375,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__icmp_run1.pcap,icmp,True,2,2.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.00015091896057128906,0.0,0.00015091896057128906,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__icmp_run1.pcap,icmp,True,3,3.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.00015401840209960938,0.0,0.00015401840209960938,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__icmp_run1.pcap,icmp,True,4,4.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.00016307830810546875,0.0,0.00016307830810546875,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__icmp_run1.pcap,icmp,True,5,5.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.00013113021850585938,0.0,0.00013113021850585938,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__video_run1.pcap,video_streaming,True,0,0.0,301,233868,301.0,233868.0,776.9700996677741,693.8074774529723,108,1500,208.0,0.00323211669921875,0.03132206574720582,0.31473612785339355,0.4684385382059801,0.06718319735919408
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__video_run1.pcap,video_streaming,True,1,1.0,26,18252,26.0,18252.0,702.0,697.2561078972345,108,1500,116.0,0.00010355949401855469,8.52101819969998e-05,0.0004329681396484375,0.5,0.08371685294762218
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__voip_run1.pcap,voip,True,0,0.0,27,12700,27.0,12700.0,470.3703703703704,83.89927484244616,380,596,440.0,0.01545569529900184,0.033313073047080616,0.09235095977783203,0.48148148148148145,0.5118110236220472
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,0,0.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.0221671556171618,0.0959079007360083,0.4182169437408447,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,1,1.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.03131515101382607,0.13576880285056026,0.5919699668884277,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,2,2.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00021645757887098525,0.0001928214015118495,0.0006940364837646484,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,3,3.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.03963115340784976,0.17202705481342564,0.7500138282775879,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,4,4.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00019976827833387587,0.00012111584293091046,0.00046706199645996094,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,5,5.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.0001503361596001519,0.00010903272317772422,0.00039386749267578125,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,6,6.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.04306020234760485,0.18701202443914952,0.8153231143951416,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,7,7.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00048732757568359375,0.0008610584440555181,0.0027658939361572266,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,8,8.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00014901161193847656,0.00010362448775077428,0.0003609657287597656,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,9,9.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.02629600073161878,0.11385521217430697,0.4964590072631836,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,10,10.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00014577971564398872,9.529283042885872e-05,0.0003190040588378906,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,11,11.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00014821688334147135,0.00010627526549613825,0.0003650188446044922,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,12,12.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.04400484185469778,0.19105717690970517,0.8329720497131348,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,13,13.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00015356805589463975,0.00010006414162785592,0.0003559589385986328,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-off,aes128gcm16-dh19-tunnel-pfs-off__web_run1.pcap,web_browsing,True,14,14.0,15,2656,15.0,2656.0,177.06666666666666,220.17378417535372,108,968,108.0,0.059153573853628974,0.22084802099202472,0.8264670372009277,0.6,0.42620481927710846
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__file_transfer_run1.pcap,file_transfer,True,0,0.0,3753,3811336,3753.0,3811336.0,1015.5438316013856,652.2890943775188,108,1500,1500.0,0.00015439979557289497,0.0016672358625091348,0.06265401840209961,0.6682653876898481,0.9637869765352621
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__icmp_run1.pcap,icmp,True,0,0.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.0004401206970214844,0.0,0.0004401206970214844,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__icmp_run1.pcap,icmp,True,1,1.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.00014901161193847656,0.0,0.00014901161193847656,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__icmp_run1.pcap,icmp,True,2,2.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.00021696090698242188,0.0,0.00021696090698242188,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__icmp_run1.pcap,icmp,True,3,3.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.00015592575073242188,0.0,0.00015592575073242188,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__icmp_run1.pcap,icmp,True,4,4.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.00013899803161621094,0.0,0.00013899803161621094,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__icmp_run1.pcap,icmp,True,5,5.0,2,280,2.0,280.0,140.0,0.0,140,140,140.0,0.00015497207641601562,0.0,0.00015497207641601562,0.5,0.5
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__video_run1.pcap,video_streaming,True,0,0.0,287,232356,287.0,232356.0,809.602787456446,694.2312917362407,108,1500,1500.0,0.003407528350403259,0.03212579641351771,0.31682491302490234,0.4425087108013937,0.061113119523489814
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__video_run1.pcap,video_streaming,True,1,1.0,36,26292,36.0,26292.0,730.3333333333334,698.436048816006,108,1500,116.0,8.288792201450893e-05,3.859102602300389e-05,0.00019288063049316406,0.5,0.07865510421420964
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__voip_run1.pcap,voip,True,0,0.0,27,12700,27.0,12700.0,470.3703703703704,83.89927484244616,380,596,440.0,0.015483773671663724,0.03328454043888509,0.09242796897888184,0.48148148148148145,0.5118110236220472
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,0,0.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.033299584137765986,0.14432524453370074,0.6292879581451416,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,1,1.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00017600589328342013,0.00012460996575715613,0.0004630088806152344,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,2,2.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00015788608127170138,0.00011408421049784257,0.0003910064697265625,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,3,3.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.0002812014685736762,0.0002050210599957062,0.0006589889526367188,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,4,4.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.04367815820794357,0.1896487075799775,0.826829195022583,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,5,5.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00015687942504882812,0.00010163247389365555,0.00036787986755371094,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,6,6.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.021818098269010846,0.09432081993764733,0.4113140106201172,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,7,7.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.024112538287514133,0.10435707407861247,0.45505309104919434,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,8,8.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.02259583222238641,0.09768175981076954,0.42597079277038574,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,9,9.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00015534294976128472,9.127766723402864e-05,0.0002770423889160156,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,10,10.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.018163681030273438,0.07848813942419396,0.34227895736694336,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,11,11.0,10,2028,10.0,2028.0,202.8,269.78213432323497,108,968,108.0,0.00016167428758409288,9.722015981191351e-05,0.0003249645233154297,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,12,12.0,20,4056,20.0,4056.0,202.8,262.5866473536327,108,968,108.0,0.02652346460442794,0.11493774778299369,0.5011568069458008,0.6,0.358974358974359
aes128gcm16-dh19-tunnel-pfs-on,aes128gcm16-dh19-tunnel-pfs-on__web_run1.pcap,web_browsing,True,13,13.0,15,2656,15.0,2656.0,177.06666666666666,220.17378417535372,108,968,108.0,0.04199777330671038,0.15634003550980285,0.5851848125457764,0.6,0.42620481927710846
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__file_transfer_run1.pcap,file_transfer,True,0,0.0,5000,6246688,5000.0,6246688.0,1249.3376,531.5945370078546,88,1500,1500.0,0.0001354934835844122,0.0015005924450089947,0.06259799003601074,0.841,0.9877464666075847
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__icmp_run1.pcap,icmp,True,0,0.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.000640869140625,0.0,0.000640869140625,0.5,0.5
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__icmp_run1.pcap,icmp,True,1,1.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00019788742065429688,0.0,0.00019788742065429688,0.5,0.5
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__icmp_run1.pcap,icmp,True,2,2.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.0002110004425048828,0.0,0.0002110004425048828,0.5,0.5
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__icmp_run1.pcap,icmp,True,3,3.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.0001671314239501953,0.0,0.0001671314239501953,0.5,0.5
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__icmp_run1.pcap,icmp,True,4,4.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00017905235290527344,0.0,0.00017905235290527344,0.5,0.5
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__icmp_run1.pcap,icmp,True,5,5.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00019693374633789062,0.0,0.00019693374633789062,0.5,0.5
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__icmp_run1.pcap,icmp,True,6,6.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00017595291137695312,0.0,0.00017595291137695312,0.5,0.5
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__icmp_run1.pcap,icmp,True,7,7.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00016498565673828125,0.0,0.00016498565673828125,0.5,0.5
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__icmp_run1.pcap,icmp,True,8,8.0,2,240,2.0,240.0,120.0,0.0,120,120,120.0,0.00019121170043945312,0.0,0.00019121170043945312,0.5,0.5
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__video_run1.pcap,video_streaming,True,0,0.0,325,259068,325.0,259068.0,797.1323076923077,698.6423503304203,88,1500,880.0,0.002961419982674681,0.03009980751142814,0.31461095809936523,0.4584615384615385,0.05580002161594639
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__video_run1.pcap,video_streaming,True,1,1.0,175,168640,175.0,168640.0,963.6571428571428,679.988621560361,88,1500,1500.0,0.0036686782179207638,0.03366638825677733,0.31533288955688477,0.3314285714285714,0.03346774193548387
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__voip_run1.pcap,voip,True,0,0.0,30,13360,30.0,13360.0,445.3333333333333,81.42410612018571,360,576,420.0,0.014098520936637089,0.0317193880100953,0.09224295616149902,0.5,0.5299401197604791
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,0,0.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.02212505591543097,0.09408449781575849,0.4106290340423584,0.6,0.33260393873085337
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,1,1.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.017570846959164266,0.07517630228514233,0.3280041217803955,0.6,0.33260393873085337
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,2,2.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.04101226204320004,0.177343521599606,0.7733469009399414,0.6,0.33260393873085337
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,3,3.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.00035389264424641925,0.0005593473392324949,0.0018110275268554688,0.6,0.33260393873085337
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,4,4.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.029019845159430253,0.12490230569427538,0.5447971820831299,0.6,0.33260393873085337
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,5,5.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.048139107854742756,0.20722565744735566,0.9038558006286621,0.6,0.33260393873085337
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,6,6.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.00017054875691731772,7.932668395498021e-05,0.0003020763397216797,0.6,0.33260393873085337
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,7,7.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.02863205106634843,0.12323623237986236,0.5375289916992188,0.6,0.33260393873085337
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,8,8.0,10,1828,10.0,1828.0,182.8,269.78213432323497,88,948,88.0,0.0004972351921929254,0.0006939408160275068,0.0021331310272216797,0.6,0.33260393873085337
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,9,9.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.022502309397647257,0.09654539347087372,0.42117905616760254,0.6,0.33260393873085337
aes128gcm16-dh2-transport-pfs-off,aes128gcm16-dh2-transport-pfs-off__web_run1.pcap,web_browsing,True,10,10.0,20,3656,20.0,3656.0,182.8,262.5866473536327,88,948,88.0,0.03406815779836554,0.14706723954422476,0.6413769721984863,0.6,0.33260393873085337
